Date_Time_Pacific_No_DST,Storage_Output_kW
09-Aug-2017 02:30:00,-0.75
09-Aug-2017 02:45:00,-0.75
09-Aug-2017 03:00:00,-0.75
09-Aug-2017 03:15:00,-0.75
09-Aug-2017 03:30:00,-0.75
09-Aug-2017 03:45:00,-0.75
09-Aug-2017 04:00:00,-0.75
09-Aug-2017 04:15:00,-0.75
09-Aug-2017 04:30:00,-0.75
09-Aug-2017 04:45:00,-0.75
09-Aug-2017 05:00:00,-0.75
09-Aug-2017 05:15:00,-0.75
09-Aug-2017 05:30:00,-0.75
09-Aug-2017 05:45:00,-0.75
09-Aug-2017 06:00:00,-0.75
09-Aug-2017 06:15:00,-0.75
09-Aug-2017 06:30:00,-0.75
09-Aug-2017 06:45:00,-0.75
09-Aug-2017 07:00:00,-2.29962305986723
09-Aug-2017 07:15:00,-3.70166297117517
09-Aug-2017 07:30:00,-5.08667405764966
09-Aug-2017 07:45:00,-6.25031042128604
09-Aug-2017 08:00:00,-7.81696230598642
09-Aug-2017 08:15:00,-12.2274279379159
09-Aug-2017 08:30:00,-0.75
09-Aug-2017 08:45:00,-0.75
09-Aug-2017 09:00:00,-0.75
09-Aug-2017 09:15:00,-0.75
09-Aug-2017 09:30:00,-0.75
09-Aug-2017 09:45:00,-0.75
09-Aug-2017 10:00:00,-0.75
09-Aug-2017 10:15:00,-0.75
09-Aug-2017 10:30:00,-0.75
09-Aug-2017 10:45:00,-0.75
09-Aug-2017 11:00:00,-0.75
09-Aug-2017 11:15:00,-0.75
09-Aug-2017 11:30:00,-0.75
09-Aug-2017 11:45:00,-0.75
09-Aug-2017 12:00:00,-0.75
09-Aug-2017 12:15:00,-0.75
09-Aug-2017 12:30:00,-0.75
09-Aug-2017 12:45:00,-0.75
09-Aug-2017 13:00:00,-0.75
09-Aug-2017 13:15:00,-0.75
09-Aug-2017 13:30:00,-0.75
09-Aug-2017 13:45:00,-0.75
09-Aug-2017 14:00:00,-0.75
09-Aug-2017 14:15:00,-0.75
09-Aug-2017 14:30:00,-0.75
09-Aug-2017 14:45:00,-0.75
09-Aug-2017 15:00:00,-0.75
09-Aug-2017 15:15:00,-0.75
09-Aug-2017 15:30:00,-0.75
09-Aug-2017 15:45:00,-0.75
09-Aug-2017 16:00:00,-0.75
09-Aug-2017 16:15:00,-0.75
09-Aug-2017 16:30:00,-0.75
09-Aug-2017 16:45:00,-0.75
09-Aug-2017 17:00:00,-0.75
09-Aug-2017 17:15:00,-0.75
09-Aug-2017 17:30:00,-0.75
09-Aug-2017 17:45:00,-0.75
09-Aug-2017 18:00:00,-0.75
09-Aug-2017 18:15:00,-0.75
09-Aug-2017 18:30:00,-0.75
09-Aug-2017 18:45:00,-0.75
09-Aug-2017 19:00:00,-0.75
09-Aug-2017 19:15:00,-0.75
09-Aug-2017 19:30:00,-0.75
09-Aug-2017 19:45:00,-0.75
09-Aug-2017 20:00:00,-0.75
09-Aug-2017 20:15:00,-0.75
09-Aug-2017 20:30:00,-0.75
09-Aug-2017 20:45:00,-0.75
09-Aug-2017 21:00:00,-0.75
09-Aug-2017 21:15:00,-0.75
09-Aug-2017 21:30:00,-0.75
09-Aug-2017 21:45:00,-0.75
09-Aug-2017 22:00:00,-0.75
09-Aug-2017 22:15:00,-0.75
09-Aug-2017 22:30:00,-0.75
09-Aug-2017 22:45:00,-0.75
09-Aug-2017 23:00:00,-0.75
09-Aug-2017 23:15:00,-0.75
09-Aug-2017 23:30:00,-0.75
09-Aug-2017 23:45:00,-0.75
10-Aug-2017 00:00:00,-0.75
10-Aug-2017 00:15:00,-0.75
10-Aug-2017 00:30:00,-0.75
10-Aug-2017 00:45:00,-0.75
10-Aug-2017 01:00:00,-0.75
10-Aug-2017 01:15:00,-0.75
10-Aug-2017 01:30:00,-0.75
10-Aug-2017 01:45:00,-0.75
10-Aug-2017 02:00:00,-0.75
10-Aug-2017 02:15:00,-0.75
10-Aug-2017 02:30:00,-0.75
10-Aug-2017 02:45:00,-0.75
10-Aug-2017 03:00:00,-0.75
10-Aug-2017 03:15:00,-0.75
10-Aug-2017 03:30:00,-0.75
10-Aug-2017 03:45:00,-0.75
10-Aug-2017 04:00:00,-0.75
10-Aug-2017 04:15:00,-0.75
10-Aug-2017 04:30:00,-0.75
10-Aug-2017 04:45:00,-0.75
10-Aug-2017 05:00:00,-0.75
10-Aug-2017 05:15:00,-0.75
10-Aug-2017 05:30:00,-0.75
10-Aug-2017 05:45:00,-0.75
10-Aug-2017 06:00:00,-0.75
10-Aug-2017 06:15:00,-0.75
10-Aug-2017 06:30:00,-0.75
10-Aug-2017 06:45:00,-1.46521064301552
10-Aug-2017 07:00:00,-4.3714634146344
10-Aug-2017 07:15:00,-6.09137472283814
10-Aug-2017 07:30:00,-12.0968736141907
10-Aug-2017 07:45:00,-18.7437915742794
10-Aug-2017 08:00:00,-19.470354767184
10-Aug-2017 08:15:00,-10.3487402747618
10-Aug-2017 08:30:00,39.219312053398
10-Aug-2017 08:45:00,21.6785617208039
10-Aug-2017 09:00:00,47.2623701465244
10-Aug-2017 09:15:00,30.296645091092
10-Aug-2017 09:30:00,25.5683080622674
10-Aug-2017 09:45:00,23.7035958671455
10-Aug-2017 10:00:00,-2.92091588451755
10-Aug-2017 10:15:00,-7.22708705968365
10-Aug-2017 10:30:00,10.3035204791187
10-Aug-2017 10:45:00,-3.95092741445102
10-Aug-2017 11:00:00,-14.441083512012
10-Aug-2017 11:15:00,-32.5905167714353
10-Aug-2017 11:30:00,-31.9353628911696
10-Aug-2017 11:45:00,-41.511899476535
10-Aug-2017 12:00:00,156.070270891221
10-Aug-2017 12:15:00,163.248525436676
10-Aug-2017 12:30:00,151.803433640667
10-Aug-2017 12:45:00,150.078506811399
10-Aug-2017 13:00:00,126.549798163949
10-Aug-2017 13:15:00,118.034064239337
10-Aug-2017 13:30:00,94.5844234411107
10-Aug-2017 13:45:00,85.0341467227072
10-Aug-2017 14:00:00,136.301526767053
10-Aug-2017 14:15:00,140.400458030911
10-Aug-2017 14:30:00,153.232682421155
10-Aug-2017 14:45:00,152.016898829137
10-Aug-2017 15:00:00,14.2734895164986
10-Aug-2017 15:15:00,-0.75
10-Aug-2017 15:30:00,-0.75
10-Aug-2017 15:45:00,-0.75
10-Aug-2017 16:00:00,-0.75
10-Aug-2017 16:15:00,-0.75
10-Aug-2017 16:30:00,-0.75
10-Aug-2017 16:45:00,-0.75
10-Aug-2017 17:00:00,-0.75
10-Aug-2017 17:15:00,-0.75
10-Aug-2017 17:30:00,-0.75
10-Aug-2017 17:45:00,-0.75
10-Aug-2017 18:00:00,-101.776341463415
10-Aug-2017 18:15:00,-54.1621920796963
10-Aug-2017 18:30:00,-0.75
10-Aug-2017 18:45:00,-0.75
10-Aug-2017 19:00:00,-0.75
10-Aug-2017 19:15:00,-0.75
10-Aug-2017 19:30:00,-0.75
10-Aug-2017 19:45:00,-0.75
10-Aug-2017 20:00:00,-0.75
10-Aug-2017 20:15:00,-0.75
10-Aug-2017 20:30:00,-0.75
10-Aug-2017 20:45:00,-0.75
10-Aug-2017 21:00:00,-0.75
10-Aug-2017 21:15:00,-0.75
10-Aug-2017 21:30:00,-0.75
10-Aug-2017 21:45:00,-0.75
10-Aug-2017 22:00:00,-0.75
10-Aug-2017 22:15:00,-0.75
10-Aug-2017 22:30:00,-0.75
10-Aug-2017 22:45:00,-0.75
10-Aug-2017 23:00:00,-0.75
10-Aug-2017 23:15:00,-0.75
10-Aug-2017 23:30:00,-0.75
10-Aug-2017 23:45:00,-0.75
11-Aug-2017 00:00:00,-0.75
11-Aug-2017 00:15:00,-0.75
11-Aug-2017 00:30:00,-0.75
11-Aug-2017 00:45:00,-0.75
11-Aug-2017 01:00:00,-0.75
11-Aug-2017 01:15:00,-0.75
11-Aug-2017 01:30:00,-0.75
11-Aug-2017 01:45:00,-0.75
11-Aug-2017 02:00:00,-0.75
11-Aug-2017 02:15:00,-0.75
11-Aug-2017 02:30:00,-0.75
11-Aug-2017 02:45:00,-0.75
11-Aug-2017 03:00:00,-0.75
11-Aug-2017 03:15:00,-0.75
11-Aug-2017 03:30:00,-0.75
11-Aug-2017 03:45:00,-0.75
11-Aug-2017 04:00:00,-0.75
11-Aug-2017 04:15:00,-0.75
11-Aug-2017 04:30:00,-0.75
11-Aug-2017 04:45:00,-0.75
11-Aug-2017 05:00:00,-0.75
11-Aug-2017 05:15:00,-0.75
11-Aug-2017 05:30:00,-0.75
11-Aug-2017 05:45:00,-0.75
11-Aug-2017 06:00:00,-0.75
11-Aug-2017 06:15:00,-0.75
11-Aug-2017 06:30:00,-0.75
11-Aug-2017 06:45:00,-2.1520399113082
11-Aug-2017 07:00:00,-3.70166297117517
11-Aug-2017 07:15:00,-5.57483370288248
11-Aug-2017 07:30:00,-8.45270509977831
11-Aug-2017 07:45:00,-12.7155875831486
11-Aug-2017 08:00:00,-18.249955654102
11-Aug-2017 08:15:00,-9.40080235901863
11-Aug-2017 08:30:00,12.7963639380989
11-Aug-2017 08:45:00,27.3632952019569
11-Aug-2017 09:00:00,45.6822442041743
11-Aug-2017 09:15:00,67.4931630511811
11-Aug-2017 09:30:00,50.1113484170347
11-Aug-2017 09:45:00,42.5195630511808
11-Aug-2017 10:00:00,17.1158229181432
11-Aug-2017 10:15:00,-6.43280856744436
11-Aug-2017 10:30:00,10.177981676458
11-Aug-2017 10:45:00,-5.42781965391863
11-Aug-2017 11:00:00,-2.04131677143536
11-Aug-2017 11:15:00,-30.945457791391
11-Aug-2017 11:30:00,-14.6821259076963
11-Aug-2017 11:45:00,-0.75
11-Aug-2017 12:00:00,-0.75
11-Aug-2017 12:15:00,-0.75
11-Aug-2017 12:30:00,-0.75
11-Aug-2017 12:45:00,-0.75
11-Aug-2017 13:00:00,-0.75
11-Aug-2017 13:15:00,-0.75
11-Aug-2017 13:30:00,-0.75
11-Aug-2017 13:45:00,-0.75
11-Aug-2017 14:00:00,-0.75
11-Aug-2017 14:15:00,-0.75
11-Aug-2017 14:30:00,10.1518531528624
11-Aug-2017 14:45:00,-0.75
11-Aug-2017 15:00:00,0.362512132906692
11-Aug-2017 15:15:00,-0.75
11-Aug-2017 15:30:00,-0.75
11-Aug-2017 15:45:00,10.4755125763658
11-Aug-2017 16:00:00,7.79470104643205
11-Aug-2017 16:15:00,-0.75
11-Aug-2017 16:30:00,10.0476331972081
11-Aug-2017 16:45:00,-0.75
11-Aug-2017 17:00:00,-0.75
11-Aug-2017 17:15:00,-0.75
11-Aug-2017 17:30:00,-0.75
11-Aug-2017 17:45:00,-0.75
11-Aug-2017 18:00:00,-0.75
11-Aug-2017 18:15:00,-0.75
11-Aug-2017 18:30:00,-0.75
11-Aug-2017 18:45:00,-0.75
11-Aug-2017 19:00:00,-0.75
11-Aug-2017 19:15:00,-0.75
11-Aug-2017 19:30:00,-0.75
11-Aug-2017 19:45:00,-0.75
11-Aug-2017 20:00:00,-0.75
11-Aug-2017 20:15:00,-0.75
11-Aug-2017 20:30:00,-0.75
11-Aug-2017 20:45:00,-0.75
11-Aug-2017 21:00:00,-0.75
11-Aug-2017 21:15:00,-0.75
11-Aug-2017 21:30:00,-0.75
11-Aug-2017 21:45:00,-0.75
11-Aug-2017 22:00:00,-0.75
11-Aug-2017 22:15:00,-0.75
11-Aug-2017 22:30:00,-0.75
11-Aug-2017 22:45:00,-0.75
11-Aug-2017 23:00:00,-0.75
11-Aug-2017 23:15:00,-0.75
11-Aug-2017 23:30:00,-0.75
11-Aug-2017 23:45:00,-0.75
12-Aug-2017 00:00:00,-0.75
12-Aug-2017 00:15:00,-0.75
12-Aug-2017 00:30:00,-0.75
12-Aug-2017 00:45:00,-0.75
12-Aug-2017 01:00:00,-0.75
12-Aug-2017 01:15:00,-0.75
12-Aug-2017 01:30:00,-0.75
12-Aug-2017 01:45:00,-0.75
12-Aug-2017 02:00:00,-0.75
12-Aug-2017 02:15:00,-0.75
12-Aug-2017 02:30:00,-0.75
12-Aug-2017 02:45:00,-0.75
12-Aug-2017 03:00:00,-0.75
12-Aug-2017 03:15:00,-0.75
12-Aug-2017 03:30:00,-0.75
12-Aug-2017 03:45:00,-0.75
12-Aug-2017 04:00:00,-0.75
12-Aug-2017 04:15:00,-0.75
12-Aug-2017 04:30:00,-0.75
12-Aug-2017 04:45:00,-0.75
12-Aug-2017 05:00:00,-0.75
12-Aug-2017 05:15:00,-0.75
12-Aug-2017 05:30:00,-0.75
12-Aug-2017 05:45:00,-0.75
12-Aug-2017 06:00:00,-0.75
12-Aug-2017 06:15:00,-0.75
12-Aug-2017 06:30:00,-0.75
12-Aug-2017 06:45:00,-1.47088691796009
12-Aug-2017 07:00:00,-0.75
12-Aug-2017 07:15:00,-11.3362527716186
12-Aug-2017 07:30:00,-15.6218403547672
12-Aug-2017 07:45:00,-20.3615299334812
12-Aug-2017 08:00:00,-24.3916851441242
12-Aug-2017 08:15:00,-22.6433924611973
12-Aug-2017 08:30:00,-27.2184700665188
12-Aug-2017 08:45:00,-38.2077383592018
12-Aug-2017 09:00:00,-50.440110864745
12-Aug-2017 09:15:00,-46.5461862527716
12-Aug-2017 09:30:00,-64.2561640798226
12-Aug-2017 09:45:00,-82.0683148558758
12-Aug-2017 10:00:00,-92.0301773835919
12-Aug-2017 10:15:00,-98.0016186252772
12-Aug-2017 10:30:00,-103.08756097561
12-Aug-2017 10:45:00,-121.387871396896
12-Aug-2017 11:00:00,-130.997804878049
12-Aug-2017 11:15:00,-138.967294900222
12-Aug-2017 11:30:00,-145.932084257206
12-Aug-2017 11:45:00,-151.841086474501
12-Aug-2017 12:00:00,-0.75
12-Aug-2017 12:15:00,-0.75
12-Aug-2017 12:30:00,-0.75
12-Aug-2017 12:45:00,-0.75
12-Aug-2017 13:00:00,-0.75
12-Aug-2017 13:15:00,-0.75
12-Aug-2017 13:30:00,-177.015365853659
12-Aug-2017 13:45:00,-97.3017194306788
12-Aug-2017 14:00:00,-169.920022172949
12-Aug-2017 14:15:00,-0.75
12-Aug-2017 14:30:00,-0.75
12-Aug-2017 14:45:00,-0.75
12-Aug-2017 15:00:00,-0.75
12-Aug-2017 15:15:00,-0.75
12-Aug-2017 15:30:00,-0.75
12-Aug-2017 15:45:00,-0.75
12-Aug-2017 16:00:00,-0.75
12-Aug-2017 16:15:00,-0.75
12-Aug-2017 16:30:00,-0.75
12-Aug-2017 16:45:00,-0.75
12-Aug-2017 17:00:00,-0.75
12-Aug-2017 17:15:00,-0.75
12-Aug-2017 17:30:00,-0.75
12-Aug-2017 17:45:00,-0.75
12-Aug-2017 18:00:00,-0.75
12-Aug-2017 18:15:00,-0.75
12-Aug-2017 18:30:00,-0.75
12-Aug-2017 18:45:00,-0.75
12-Aug-2017 19:00:00,-0.75
12-Aug-2017 19:15:00,-0.75
12-Aug-2017 19:30:00,-0.75
12-Aug-2017 19:45:00,-0.75
12-Aug-2017 20:00:00,-0.75
12-Aug-2017 20:15:00,-0.75
12-Aug-2017 20:30:00,-0.75
12-Aug-2017 20:45:00,-0.75
12-Aug-2017 21:00:00,-0.75
12-Aug-2017 21:15:00,-0.75
12-Aug-2017 21:30:00,-0.75
12-Aug-2017 21:45:00,-0.75
12-Aug-2017 22:00:00,-0.75
12-Aug-2017 22:15:00,-0.75
12-Aug-2017 22:30:00,-0.75
12-Aug-2017 22:45:00,-0.75
12-Aug-2017 23:00:00,-0.75
12-Aug-2017 23:15:00,-0.75
12-Aug-2017 23:30:00,-0.75
12-Aug-2017 23:45:00,-0.75
13-Aug-2017 00:00:00,-0.75
13-Aug-2017 00:15:00,-0.75
13-Aug-2017 00:30:00,-0.75
13-Aug-2017 00:45:00,-0.75
13-Aug-2017 01:00:00,-0.75
13-Aug-2017 01:15:00,-0.75
13-Aug-2017 01:30:00,-0.75
13-Aug-2017 01:45:00,-0.75
13-Aug-2017 02:00:00,-0.75
13-Aug-2017 02:15:00,-0.75
13-Aug-2017 02:30:00,-0.75
13-Aug-2017 02:45:00,-0.75
13-Aug-2017 03:00:00,-0.75
13-Aug-2017 03:15:00,-0.75
13-Aug-2017 03:30:00,-0.75
13-Aug-2017 03:45:00,-0.75
13-Aug-2017 04:00:00,-0.75
13-Aug-2017 04:15:00,-0.75
13-Aug-2017 04:30:00,-0.75
13-Aug-2017 04:45:00,-0.75
13-Aug-2017 05:00:00,-0.75
13-Aug-2017 05:15:00,-0.75
13-Aug-2017 05:30:00,-0.75
13-Aug-2017 05:45:00,-0.75
13-Aug-2017 06:00:00,-0.75
13-Aug-2017 06:15:00,-0.75
13-Aug-2017 06:30:00,-0.75
13-Aug-2017 06:45:00,-0.75
13-Aug-2017 07:00:00,-0.75
13-Aug-2017 07:15:00,-0.75
13-Aug-2017 07:30:00,-0.75
13-Aug-2017 07:45:00,-0.75
13-Aug-2017 08:00:00,-0.75
13-Aug-2017 08:15:00,-0.75
13-Aug-2017 08:30:00,-24.7436141906876
13-Aug-2017 08:45:00,-36.5105321507761
13-Aug-2017 09:00:00,-49.3105321507761
13-Aug-2017 09:15:00,-62.8143902439025
13-Aug-2017 09:30:00,-75.6484478935701
13-Aug-2017 09:45:00,-89.0103991130821
13-Aug-2017 10:00:00,-0.749999999999736
13-Aug-2017 10:15:00,-0.75
13-Aug-2017 10:30:00,-0.75
13-Aug-2017 10:45:00,-0.75
13-Aug-2017 11:00:00,-0.75
13-Aug-2017 11:15:00,-0.75
13-Aug-2017 11:30:00,-0.75
13-Aug-2017 11:45:00,-0.75
13-Aug-2017 12:00:00,-0.75
13-Aug-2017 12:15:00,-0.75
13-Aug-2017 12:30:00,-0.75
13-Aug-2017 12:45:00,-0.75
13-Aug-2017 13:00:00,-0.75
13-Aug-2017 13:15:00,-0.75
13-Aug-2017 13:30:00,-0.75
13-Aug-2017 13:45:00,-0.75
13-Aug-2017 14:00:00,-0.75
13-Aug-2017 14:15:00,-0.75
13-Aug-2017 14:30:00,-0.75
13-Aug-2017 14:45:00,-0.75
13-Aug-2017 15:00:00,-0.75
13-Aug-2017 15:15:00,-0.75
13-Aug-2017 15:30:00,-0.75
13-Aug-2017 15:45:00,-0.75
13-Aug-2017 16:00:00,-0.75
13-Aug-2017 16:15:00,-0.75
13-Aug-2017 16:30:00,-0.75
13-Aug-2017 16:45:00,-0.75
13-Aug-2017 17:00:00,-0.75
13-Aug-2017 17:15:00,-0.75
13-Aug-2017 17:30:00,-0.75
13-Aug-2017 17:45:00,-0.75
13-Aug-2017 18:00:00,-0.75
13-Aug-2017 18:15:00,-0.75
13-Aug-2017 18:30:00,-0.75
13-Aug-2017 18:45:00,-0.75
13-Aug-2017 19:00:00,-0.75
13-Aug-2017 19:15:00,-0.75
13-Aug-2017 19:30:00,-0.75
13-Aug-2017 19:45:00,-0.75
13-Aug-2017 20:00:00,-0.75
13-Aug-2017 20:15:00,-0.75
13-Aug-2017 20:30:00,-0.75
13-Aug-2017 20:45:00,-0.75
13-Aug-2017 21:00:00,-0.75
13-Aug-2017 21:15:00,-0.75
13-Aug-2017 21:30:00,-0.75
13-Aug-2017 21:45:00,-0.75
13-Aug-2017 22:00:00,-0.75
13-Aug-2017 22:15:00,-0.75
13-Aug-2017 22:30:00,-0.75
13-Aug-2017 22:45:00,-0.75
13-Aug-2017 23:00:00,-0.75
13-Aug-2017 23:15:00,-0.75
13-Aug-2017 23:30:00,-0.75
13-Aug-2017 23:45:00,-0.75
14-Aug-2017 00:00:00,-0.75
14-Aug-2017 00:15:00,-0.75
14-Aug-2017 00:30:00,-0.75
14-Aug-2017 00:45:00,-0.75
14-Aug-2017 01:00:00,-0.75
14-Aug-2017 01:15:00,-0.75
14-Aug-2017 01:30:00,-0.75
14-Aug-2017 01:45:00,-0.75
14-Aug-2017 02:00:00,-0.75
14-Aug-2017 02:15:00,-0.75
14-Aug-2017 02:30:00,-0.75
14-Aug-2017 02:45:00,-0.75
14-Aug-2017 03:00:00,-0.75
14-Aug-2017 03:15:00,-0.75
14-Aug-2017 03:30:00,-0.75
14-Aug-2017 03:45:00,-0.75
14-Aug-2017 04:00:00,-0.75
14-Aug-2017 04:15:00,-0.75
14-Aug-2017 04:30:00,-0.75
14-Aug-2017 04:45:00,-0.75
14-Aug-2017 05:00:00,-0.75
14-Aug-2017 05:15:00,-0.75
14-Aug-2017 05:30:00,-0.75
14-Aug-2017 05:45:00,-0.75
14-Aug-2017 06:00:00,-0.75
14-Aug-2017 06:15:00,-0.75
14-Aug-2017 06:30:00,-0.75
14-Aug-2017 06:45:00,-0.75
14-Aug-2017 07:00:00,-0.75
14-Aug-2017 07:15:00,-0.75
14-Aug-2017 07:30:00,-0.75
14-Aug-2017 07:45:00,-0.75
14-Aug-2017 08:00:00,-19.4646784922395
14-Aug-2017 08:15:00,18.6008109447503
14-Aug-2017 08:30:00,38.6023195922008
14-Aug-2017 08:45:00,45.934233561159
14-Aug-2017 09:00:00,32.9572082839969
14-Aug-2017 09:15:00,43.6756251354382
14-Aug-2017 09:30:00,22.7955036276774
14-Aug-2017 09:45:00,30.3004881066134
14-Aug-2017 10:00:00,17.778625578897
14-Aug-2017 10:15:00,9.51503001348697
14-Aug-2017 10:30:00,10.7786060667019
14-Aug-2017 10:45:00,-0.75
14-Aug-2017 11:00:00,-0.75
14-Aug-2017 11:15:00,-0.75
14-Aug-2017 11:30:00,-0.75
14-Aug-2017 11:45:00,-0.75
14-Aug-2017 12:00:00,-0.75
14-Aug-2017 12:15:00,-0.75
14-Aug-2017 12:30:00,-0.75
14-Aug-2017 12:45:00,-0.75
14-Aug-2017 13:00:00,-0.75
14-Aug-2017 13:15:00,-0.75
14-Aug-2017 13:30:00,-0.75
14-Aug-2017 13:45:00,-0.75
14-Aug-2017 14:00:00,-0.75
14-Aug-2017 14:15:00,-0.75
14-Aug-2017 14:30:00,6.95834361849416
14-Aug-2017 14:45:00,2.1767986074078
14-Aug-2017 15:00:00,-0.75
14-Aug-2017 15:15:00,-0.75
14-Aug-2017 15:30:00,-0.75
14-Aug-2017 15:45:00,11.7175560353457
14-Aug-2017 16:00:00,-0.75
14-Aug-2017 16:15:00,-0.75
14-Aug-2017 16:30:00,-0.75
14-Aug-2017 16:45:00,-0.75
14-Aug-2017 17:00:00,-0.75
14-Aug-2017 17:15:00,-0.75
14-Aug-2017 17:30:00,-0.75
14-Aug-2017 17:45:00,-0.75
14-Aug-2017 18:00:00,-0.75
14-Aug-2017 18:15:00,-0.75
14-Aug-2017 18:30:00,-0.75
14-Aug-2017 18:45:00,-0.75
14-Aug-2017 19:00:00,-0.75
14-Aug-2017 19:15:00,-0.75
14-Aug-2017 19:30:00,-0.75
14-Aug-2017 19:45:00,-0.75
14-Aug-2017 20:00:00,-0.75
14-Aug-2017 20:15:00,-0.75
14-Aug-2017 20:30:00,-0.75
14-Aug-2017 20:45:00,-0.75
14-Aug-2017 21:00:00,-0.75
14-Aug-2017 21:15:00,-0.75
14-Aug-2017 21:30:00,-0.750000000000264
14-Aug-2017 21:45:00,-0.75
14-Aug-2017 22:00:00,-0.75
14-Aug-2017 22:15:00,-0.75
14-Aug-2017 22:30:00,-0.75
14-Aug-2017 22:45:00,-0.75
14-Aug-2017 23:00:00,-0.75
14-Aug-2017 23:15:00,-0.75
14-Aug-2017 23:30:00,-0.75
14-Aug-2017 23:45:00,-0.75
15-Aug-2017 00:00:00,-0.75
15-Aug-2017 00:15:00,-0.75
15-Aug-2017 00:30:00,-0.75
15-Aug-2017 00:45:00,-0.75
15-Aug-2017 01:00:00,-0.75
15-Aug-2017 01:15:00,-0.75
15-Aug-2017 01:30:00,-0.75
15-Aug-2017 01:45:00,-0.75
15-Aug-2017 02:00:00,-0.75
15-Aug-2017 02:15:00,-0.75
15-Aug-2017 02:30:00,-0.75
15-Aug-2017 02:45:00,-0.75
15-Aug-2017 03:00:00,-0.75
15-Aug-2017 03:15:00,-0.75
15-Aug-2017 03:30:00,-0.75
15-Aug-2017 03:45:00,-0.75
15-Aug-2017 04:00:00,-0.75
15-Aug-2017 04:15:00,-0.75
15-Aug-2017 04:30:00,-0.75
15-Aug-2017 04:45:00,-0.75
15-Aug-2017 05:00:00,-0.75
15-Aug-2017 05:15:00,-0.75
15-Aug-2017 05:30:00,-0.75
15-Aug-2017 05:45:00,-0.75
15-Aug-2017 06:00:00,-0.75
15-Aug-2017 06:15:00,-0.75
15-Aug-2017 06:30:00,-0.801086474500845
15-Aug-2017 06:45:00,-2.58911308203991
15-Aug-2017 07:00:00,-3.96844789356984
15-Aug-2017 07:15:00,-5.06964523281597
15-Aug-2017 07:30:00,-5.87000000000026
15-Aug-2017 07:45:00,-6.43762749445675
15-Aug-2017 08:00:00,-8.57758314855874
15-Aug-2017 08:15:00,-15.8148337028827
15-Aug-2017 08:30:00,-0.75
15-Aug-2017 08:45:00,-0.75
15-Aug-2017 09:00:00,-0.75
15-Aug-2017 09:15:00,-0.75
15-Aug-2017 09:30:00,-0.75
15-Aug-2017 09:45:00,-0.75
15-Aug-2017 10:00:00,-0.75
15-Aug-2017 10:15:00,-0.75
15-Aug-2017 10:30:00,-0.75
15-Aug-2017 10:45:00,-0.75
15-Aug-2017 11:00:00,-0.75
15-Aug-2017 11:15:00,-0.75
15-Aug-2017 11:30:00,-0.75
15-Aug-2017 11:45:00,-0.75
15-Aug-2017 12:00:00,-0.75
15-Aug-2017 12:15:00,-0.75
15-Aug-2017 12:30:00,-0.75
15-Aug-2017 12:45:00,-0.75
15-Aug-2017 13:00:00,-0.75
15-Aug-2017 13:15:00,-0.75
15-Aug-2017 13:30:00,-0.75
15-Aug-2017 13:45:00,-0.75
15-Aug-2017 14:00:00,-0.75
15-Aug-2017 14:15:00,-0.75
15-Aug-2017 14:30:00,-0.75
15-Aug-2017 14:45:00,-0.75
15-Aug-2017 15:00:00,-0.75
15-Aug-2017 15:15:00,-0.75
15-Aug-2017 15:30:00,-0.75
15-Aug-2017 15:45:00,-0.75
15-Aug-2017 16:00:00,-0.75
15-Aug-2017 16:15:00,-0.75
15-Aug-2017 16:30:00,-0.75
15-Aug-2017 16:45:00,-0.75
15-Aug-2017 17:00:00,-0.75
15-Aug-2017 17:15:00,-0.75
15-Aug-2017 17:30:00,-0.75
15-Aug-2017 17:45:00,-0.75
15-Aug-2017 18:00:00,-0.75
15-Aug-2017 18:15:00,-0.75
15-Aug-2017 18:30:00,-0.75
15-Aug-2017 18:45:00,-0.75
15-Aug-2017 19:00:00,-0.75
15-Aug-2017 19:15:00,-0.75
15-Aug-2017 19:30:00,-0.75
15-Aug-2017 19:45:00,-0.75
15-Aug-2017 20:00:00,-0.75
15-Aug-2017 20:15:00,-0.75
15-Aug-2017 20:30:00,-0.75
15-Aug-2017 20:45:00,-0.75
15-Aug-2017 21:00:00,-0.75
15-Aug-2017 21:15:00,-0.75
15-Aug-2017 21:30:00,-0.75
15-Aug-2017 21:45:00,-0.75
15-Aug-2017 22:00:00,-0.75
15-Aug-2017 22:15:00,-0.75
15-Aug-2017 22:30:00,-0.75
15-Aug-2017 22:45:00,-0.75
15-Aug-2017 23:00:00,-0.75
15-Aug-2017 23:15:00,-0.75
15-Aug-2017 23:30:00,-0.75
15-Aug-2017 23:45:00,-0.75
16-Aug-2017 00:00:00,-0.75
16-Aug-2017 00:15:00,-0.75
16-Aug-2017 00:30:00,-0.75
16-Aug-2017 00:45:00,-0.75
16-Aug-2017 01:00:00,-0.75
16-Aug-2017 01:15:00,-0.75
16-Aug-2017 01:30:00,-0.75
16-Aug-2017 01:45:00,-0.75
16-Aug-2017 02:00:00,-0.75
16-Aug-2017 02:15:00,-0.75
16-Aug-2017 02:30:00,-0.75
16-Aug-2017 02:45:00,-0.75
16-Aug-2017 03:00:00,-0.75
16-Aug-2017 03:15:00,-0.75
16-Aug-2017 03:30:00,-0.75
16-Aug-2017 03:45:00,-0.75
